epoch,accu,loss,val_accu,val_loss
40,0.7686124444007874,0.9096320867538452,0.7440000176429749,0.9461153149604797
41,0.7734928727149963,0.9310266375541687,0.7440000176429749,0.9495868682861328
42,0.7813398241996765,0.8821954727172852,0.7519999742507935,0.9379980564117432
43,0.7674642205238342,0.8674865961074829,0.7680000066757202,1.1098076105117798
44,0.7728230953216553,0.9220251441001892,0.7760000228881836,0.8112743496894836
45,0.7691866159439087,0.928536057472229,0.7599999904632568,1.026021957397461
46,0.7752153277397156,0.9620310664176941,0.7440000176429749,0.8972536325454712
47,0.769091010093689,0.9745010733604431,0.7759999632835388,0.9085158705711365
48,0.7674642205238342,0.9655418395996094,0.5199999809265137,1.1866569519042969
49,0.7564594149589539,0.9424847960472107,0.7600000500679016,0.9369623064994812
50,0.7680383324623108,0.9024958610534668,0.7360000014305115,1.0285476446151733
51,0.7733972072601318,0.8930126428604126,0.7519999742507935,1.0591850280761719
52,0.7781818509101868,0.8916124105453491,0.7760000228881836,0.8400486707687378
53,0.7721532583236694,0.8979318141937256,0.7680000066757202,0.9518266320228577
54,0.7639235854148865,0.9248133301734924,0.7519999742507935,0.9580617547035217
55,0.7698564529418945,0.8749165534973145,0.7279999852180481,1.290961742401123
56,0.778277575969696,0.8728246688842773,0.7919999957084656,0.8292397260665894
57,0.7813398241996765,0.837803065776825,0.7599999904632568,0.9478585720062256
58,0.7681340575218201,0.8930315971374512,0.7519999742507935,0.9159449934959412
59,0.7655502557754517,0.9077439904212952,0.7519999742507935,0.9498599171638489
60,0.7638278603553772,0.8954519629478455,0.7680000066757202,0.9205194711685181
61,0.7716746926307678,0.8970432877540588,0.7599999904632568,0.9951221942901611
62,0.7620096206665039,0.9466032981872559,0.7680000066757202,0.9814507961273193
63,0.7716746926307678,0.9267018437385559,0.7599999904632568,0.8921715021133423
64,0.7619140148162842,0.906086802482605,0.7599999904632568,0.939775824546814
65,0.7843062877655029,0.9601181149482727,0.7759999632835388,0.9181814193725586
66,0.7625837922096252,0.9813504219055176,0.5040000081062317,1.1762243509292603
67,0.7558851838111877,0.9887226223945618,0.7519999742507935,1.0019810199737549
68,0.7571293115615845,0.981381893157959,0.7759999632835388,0.9477474093437195
69,0.7643062472343445,0.9774944186210632,0.7519999742507935,0.946629524230957
70,0.7758853435516357,0.8615924715995789,0.7599999904632568,0.9510294198989868
71,0.7819139361381531,0.8655686974525452,0.7599999904632568,0.8813755512237549
72,0.769091010093689,0.8782373070716858,0.800000011920929,0.8478522896766663
73,0.7746412754058838,0.8870043754577637,0.7680000066757202,1.000046730041504
74,0.7790431380271912,0.8899163603782654,0.7519999742507935,0.9778228998184204
0,0.36688995361328125,449.1361999511719,0.5359999537467957,31.865062713623047
1,0.5658373236656189,61.374122619628906,0.5760000348091125,17.17229461669922
2,0.558373212814331,39.94392395019531,0.5839999914169312,28.6472110748291
3,0.605454683303833,39.67851257324219,0.5440000295639038,25.278697967529297
4,0.6111962199211121,29.72182273864746,0.6000000238418579,21.13992691040039
5,0.5796173214912415,20.329086303710938,0.6159999966621399,17.080400466918945
6,0.6401914954185486,40.35883331298828,0.5600000619888306,10.155749320983887
7,0.5880383849143982,25.173126220703125,0.6639999747276306,9.352339744567871
8,0.624497652053833,27.343971252441406,0.5600000023841858,774.4426879882812
9,0.6123445630073547,55.38885498046875,0.6800000071525574,27.034221649169922
10,0.669090986251831,17.98839569091797,0.5679999589920044,77.1993179321289
11,0.6014354228973389,53.371002197265625,0.527999997138977,21.56513786315918
12,0.5027750730514526,197.54962158203125,0.4480000138282776,22.407533645629883
0,0.6417226195335388,6.1398515701293945,0.7199999690055847,1.6750627756118774
1,0.6814354658126831,2.4399030208587646,0.7360000014305115,3.022339105606079
2,0.6742584705352783,3.1864304542541504,0.7519999742507935,1.9268574714660645
3,0.7080383896827698,1.398406982421875,0.7280000448226929,1.4825341701507568
4,0.7170335650444031,1.3845242261886597,0.7680000066757202,1.795758843421936
5,0.7021053433418274,1.482885718345642,0.6959999799728394,1.509319543838501
6,0.729856550693512,1.2060317993164062,0.7599999308586121,1.6880199909210205
7,0.7570335865020752,1.0620884895324707,0.7599999904632568,0.9801033735275269
8,0.7449761033058167,1.0471572875976562,0.7440000176429749,0.992748498916626
9,0.771004855632782,0.9664809107780457,0.7440000176429749,1.0774633884429932
10,0.7430622577667236,1.0076484680175781,0.7680000066757202,1.1116043329238892
11,0.7709091305732727,1.0325466394424438,0.7520000338554382,1.026999831199646
12,0.7529187798500061,1.1850626468658447,0.7040000557899475,2.7959699630737305
13,0.7535886168479919,1.414171576499939,0.6880000233650208,1.0205312967300415
14,0.7614355087280273,1.0572447776794434,0.6959999799728394,1.1045880317687988
15,0.7236364483833313,1.1960699558258057,0.7519999742507935,1.0428694486618042
16,0.7637320160865784,1.0456643104553223,0.7599999904632568,1.1386691331863403
17,0.7734928727149963,1.0258008241653442,0.7360000014305115,1.1471238136291504
18,0.743732213973999,1.0692853927612305,0.7759999632835388,1.014870047569275
19,0.7378948330879211,1.0724238157272339,0.7760000228881836,1.2932122945785522
20,0.774641215801239,1.0621448755264282,0.7599999904632568,0.9988909959793091
21,0.7716747522354126,0.9831700921058655,0.7520000338554382,1.0255963802337646
22,0.7716747522354126,0.9588924646377563,0.7519999742507935,0.9638485908508301
23,0.7716746926307678,0.964434802532196,0.7440000176429749,1.0197513103485107
24,0.7655502557754517,0.9384093284606934,0.7600000500679016,1.047125220298767
25,0.7656459808349609,0.971752405166626,0.7839999794960022,0.8693874478340149
26,0.7200957536697388,1.0964694023132324,0.7680000066757202,0.9655201435089111
27,0.7546411752700806,1.0792462825775146,0.7519999742507935,0.944191038608551
28,0.7600958347320557,1.0892153978347778,0.7600000500679016,0.9261178970336914
29,0.7679426074028015,0.9481478333473206,0.7679999470710754,0.9831984043121338
30,0.7474641799926758,1.0711826086044312,0.7440000176429749,1.1828678846359253
31,0.745454728603363,1.2115615606307983,0.7599999904632568,0.9830084443092346
32,0.7590431571006775,0.9995627403259277,0.7519999742507935,0.9805755615234375
33,0.7722489833831787,0.8802517652511597,0.7440000176429749,1.1031557321548462
34,0.776363730430603,0.9519091844558716,0.7680000066757202,0.9078484177589417
35,0.772727370262146,0.9068641066551208,0.7519999742507935,0.9106994867324829
36,0.771004855632782,0.9078350067138672,0.7600000500679016,0.9938642978668213
37,0.776555061340332,0.9257312417030334,0.7360000014305115,1.0434200763702393
38,0.7753111124038696,0.9488133788108826,0.7519999742507935,1.0592764616012573
39,0.7686126232147217,1.0159685611724854,0.7279999852180481,1.0597434043884277
40,0.769282341003418,0.9224810004234314,0.7600000500679016,1.0204390287399292
41,0.772918701171875,0.9007441401481628,0.7519999742507935,0.9769310355186462
42,0.7662201523780823,0.9233568906784058,0.7679999470710754,0.9347131848335266
43,0.7686125040054321,0.9371278882026672,0.7440000176429749,0.913142204284668
44,0.7752153873443604,0.9149651527404785,0.7440000176429749,0.9295767545700073
45,0.776363730430603,0.8742077350616455,0.7120000123977661,0.9434074759483337
46,0.7655503749847412,0.8878160119056702,0.7440000176429749,1.1324948072433472
47,0.7740669846534729,0.9185463786125183,0.7599999904632568,0.9246840476989746
48,0.7722488641738892,0.890834629535675,0.7519999742507935,0.9382129907608032
49,0.7704307436943054,0.9071908593177795,0.7680000066757202,0.9188441038131714
50,0.7772248983383179,0.8574824333190918,0.7759999632835388,0.8724238276481628
51,0.774641215801239,0.8795902132987976,0.7360000014305115,0.9403681755065918
52,0.7716746926307678,0.8574273586273193,0.7279999852180481,1.095581293106079
53,0.7772249579429626,0.855296790599823,0.7599999904632568,0.9344711899757385
54,0.7716746926307678,0.8858937621116638,0.7599999904632568,1.0001585483551025
55,0.7614355087280273,0.9000333547592163,0.7519999742507935,1.308530330657959
56,0.7583732604980469,0.9932559728622437,0.7440000176429749,0.974144697189331
57,0.7687082290649414,0.8990470170974731,0.7440000176429749,0.9308313131332397
58,0.7727272510528564,0.9264870285987854,0.7360000014305115,0.939048707485199
59,0.771100640296936,0.9544705748558044,0.7680000066757202,0.9601106643676758
60,0.7734928727149963,0.8749118447303772,0.7519999742507935,0.9350695610046387
61,0.7650718092918396,0.8967223167419434,0.7519999742507935,0.990532636642456
62,0.7680383920669556,0.9094767570495605,0.7519999742507935,0.9216061234474182
63,0.7657417058944702,0.9013409614562988,0.7519999742507935,0.9381664991378784
64,0.7705263495445251,0.9130024909973145,0.7599999904632568,0.8305991888046265
65,0.7705263495445251,0.8514425158500671,0.7679999470710754,0.9438949823379517
66,0.7740669846534729,0.8853333592414856,0.7440000176429749,0.9905333518981934
67,0.7693780660629272,0.9159598350524902,0.7599999904632568,0.9520624279975891
68,0.771004855632782,0.8888078927993774,0.7680000066757202,0.8801477551460266
69,0.7758852243423462,0.8733964562416077,0.7599999904632568,0.8982243537902832
70,0.7686125040054321,0.897086501121521,0.7680000066757202,0.9004237651824951
71,0.7739713788032532,0.9167155027389526,0.7440000176429749,0.9811190366744995
72,0.7764594554901123,0.8635948896408081,0.7360000014305115,1.008429765701294
73,0.7709092497825623,0.8764256834983826,0.7599999904632568,0.9356765151023865
74,0.7777034640312195,0.8558958172798157,0.7519999742507935,0.9418355822563171
